state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
AN,08-01-2021,1,0,2,0,0,1175,13,0,36,0,0,8575,13,0,36,0,0,8575
AN,09-01-2021,0,0,7,0,0,1354,12,0,36,0,0,8835,12,0,36,0,0,8835
AN,10-01-2021,1,0,2,0,0,1159,12,0,29,0,0,8764,12,0,29,0,0,8764
AN,11-01-2021,3,0,9,0,0,1632,15,0,36,0,0,9211,15,0,36,0,0,9211
AN,12-01-2021,3,0,2,0,0,1508,17,0,30,0,0,9744,17,0,30,0,0,9744
AN,13-01-2021,3,0,5,0,0,1619,20,0,32,0,0,10127,20,0,32,0,0,10127
AN,14-01-2021,7,0,0,0,0,1327,18,0,27,0,0,9774,18,0,27,0,0,9774
AN,15-01-2021,3,0,4,0,0,1148,20,0,29,0,0,9747,20,0,29,0,0,9747
AN,16-01-2021,3,0,0,225,0,1568,23,0,22,225,0,9961,23,0,22,225,0,9961
AN,17-01-2021,1,0,1,0,0,1220,23,0,21,225,0,10022,23,0,21,225,0,10022
AN,18-01-2021,5,0,1,217,0,1670,25,0,13,442,0,10060,25,0,13,442,0,10060
AN,19-01-2021,1,0,0,202,0,1321,23,0,11,644,0,9873,23,0,11,644,0,9873
AN,20-01-2021,2,0,3,0,0,1447,22,0,9,644,0,9701,22,0,9,644,0,9701
AN,21-01-2021,0,0,4,388,0,1258,15,0,13,1032,0,9632,15,0,13,1032,0,9632
AN,22-01-2021,1,0,3,434,0,1325,13,0,12,1466,0,9809,13,0,12,1466,0,9809
AN,23-01-2021,1,0,0,532,0,1631,11,0,12,1773,0,9872,11,0,12,1773,0,9872
AN,24-01-2021,0,0,1,21,0,1074,10,0,12,1794,0,9726,10,0,12,1794,0,9726
AN,25-01-2021,1,0,9,350,0,1448,6,0,20,1927,0,9504,6,0,20,1927,0,9504
AN,26-01-2021,0,0,0,0,0,943,5,0,20,1725,0,9126,5,0,20,1725,0,9126
AN,27-01-2021,0,0,5,16,0,1149,3,0,22,1741,0,8828,3,0,22,1741,0,8828
AN,28-01-2021,0,0,2,271,0,1622,3,0,20,1624,0,9192,3,0,20,1624,0,9192
AN,29-01-2021,0,0,3,71,0,1855,2,0,20,1261,0,9722,2,0,20,1261,0,9722
AN,30-01-2021,0,0,1,0,0,1392,1,0,21,729,0,9483,1,0,21,729,0,9483
AN,31-01-2021,0,0,0,0,0,1261,1,0,20,708,0,9670,1,0,20,708,0,9670
AN,01-02-2021,0,0,4,0,0,1715,0,0,15,358,0,9937,0,0,15,358,0,9937
AN,02-02-2021,0,0,0,0,0,1732,0,0,15,358,0,10726,0,0,15,358,0,10726
AN,03-02-2021,0,0,0,45,0,1706,0,0,10,387,0,11283,0,0,10,387,0,11283
AN,04-02-2021,0,0,0,166,0,1843,0,0,8,282,0,11504,0,0,8,282,0,11504
AN,05-02-2021,3,0,0,223,0,1500,3,0,5,434,0,11149,3,0,5,434,0,11149
AN,06-02-2021,3,0,0,0,0,1964,6,0,4,434,0,11721,6,0,4,434,0,11721
AN,07-02-2021,1,0,0,236,0,1475,7,0,4,670,0,11935,7,0,4,670,0,11935
AN,08-02-2021,4,0,0,0,0,1571,11,0,0,670,0,11791,11,0,0,670,0,11791
AN,09-02-2021,2,0,0,16,0,1696,13,0,0,686,0,11755,13,0,0,686,0,11755
AN,10-02-2021,0,0,0,0,0,2023,13,0,0,641,0,12072,13,0,0,641,0,12072
AN,11-02-2021,0,0,0,41,0,1471,13,0,0,516,0,11700,13,0,0,516,0,11700
AN,12-02-2021,0,0,2,0,0,1798,10,0,2,293,0,11998,10,0,2,293,0,11998
AN,13-02-2021,2,0,4,192,0,2114,9,0,6,485,0,12148,9,0,6,485,0,12148
AN,14-02-2021,0,0,0,0,0,1544,8,0,6,249,0,12217,8,0,6,249,0,12217
AN,15-02-2021,0,0,0,201,182,1273,4,0,6,450,182,11919,4,0,6,450,182,11919
AN,16-02-2021,4,0,5,0,0,1475,6,0,11,434,182,11698,6,0,11,434,182,11698
AN,17-02-2021,1,0,1,198,0,1737,7,0,12,632,182,11412,7,0,12,632,182,11412
AN,18-02-2021,0,0,0,302,313,1944,7,0,12,893,495,11885,7,0,12,893,495,11885
AN,19-02-2021,0,0,4,106,400,1957,7,0,14,999,895,12044,7,0,14,999,895,12044
AN,20-02-2021,0,0,1,393,411,1538,5,0,11,1200,1306,11468,5,0,11,1200,1306,11468
AN,21-02-2021,0,0,0,0,0,1560,5,0,11,1200,1306,11484,5,0,11,1200,1306,11484
AN,22-02-2021,1,0,0,596,564,1551,6,0,11,1595,1688,11762,6,0,11,1595,1688,11762
AN,23-02-2021,1,0,0,123,148,1395,3,0,6,1718,1836,11682,3,0,6,1718,1836,11682
AN,24-02-2021,0,0,1,79,100,1371,2,0,6,1599,1936,11316,2,0,6,1599,1936,11316
AN,25-02-2021,0,0,2,390,267,1279,2,0,8,1687,1890,10651,2,0,8,1687,1890,10651
AN,26-02-2021,1,0,0,100,37,1483,3,0,4,1681,1527,10177,3,0,4,1681,1527,10177
AN,27-02-2021,1,0,0,0,0,1357,4,0,3,1288,1116,9996,4,0,3,1288,1116,9996
AN,28-02-2021,2,0,0,0,0,1290,6,0,3,1288,1116,9726,6,0,3,1288,1116,9726
AN,01-03-2021,0,0,0,447,134,1300,5,0,3,1139,686,9475,5,0,3,1139,686,9475
AN,02-03-2021,0,0,0,331,33,1394,4,0,3,1347,571,9474,4,0,3,1347,571,9474
AN,03-03-2021,2,0,0,0,0,1817,6,0,2,1268,471,9920,6,0,2,1268,471,9920
AN,04-03-2021,2,0,1,0,0,1839,8,0,1,878,204,10480,8,0,1,878,204,10480
AN,05-03-2021,0,0,1,1480,138,1622,7,0,2,2258,305,10619,7,0,2,2258,305,10619
AN,06-03-2021,0,0,1,585,138,1966,6,0,3,2843,443,11228,6,0,3,2843,443,11228
AN,07-03-2021,0,0,0,210,0,1604,4,0,3,3053,443,11542,4,0,3,3053,443,11542
AN,08-03-2021,2,0,2,703,133,1914,6,0,5,3309,442,12156,6,0,5,3309,442,12156
AN,09-03-2021,2,0,1,543,39,1537,8,0,6,3521,448,12299,8,0,6,3521,448,12299
AN,10-03-2021,0,0,2,316,11,1595,6,0,8,3837,459,12077,6,0,8,3837,459,12077
AN,11-03-2021,0,0,0,479,12,1418,4,0,7,4316,471,11656,4,0,7,4316,471,11656
AN,12-03-2021,1,0,1,501,85,1692,5,0,7,3337,418,11726,5,0,7,3337,418,11726
AN,13-03-2021,1,0,3,192,137,2144,6,0,9,2944,417,11904,6,0,9,2944,417,11904
AN,14-03-2021,1,0,0,0,0,1501,7,0,9,2734,417,11801,7,0,9,2734,417,11801
AN,15-03-2021,0,0,2,439,204,2252,5,0,9,2470,488,12139,5,0,9,2470,488,12139
AN,16-03-2021,1,0,1,272,76,1733,4,0,9,2199,525,12335,4,0,9,2199,525,12335
AN,17-03-2021,3,0,0,0,0,1606,7,0,7,1883,514,12346,7,0,7,1883,514,12346
AN,18-03-2021,1,0,2,470,407,1615,8,0,9,1874,909,12543,8,0,9,1874,909,12543
AN,19-03-2021,2,0,0,415,20,1844,9,0,8,1788,844,12695,9,0,8,1788,844,12695
AN,20-03-2021,0,0,0,268,358,1674,8,0,5,1864,1065,12225,8,0,5,1864,1065,12225
AN,21-03-2021,1,0,0,0,0,1825,8,0,5,1864,1065,12549,8,0,5,1864,1065,12549
AN,22-03-2021,0,0,0,376,482,1387,8,0,3,1801,1343,11684,8,0,3,1801,1343,11684
AN,23-03-2021,0,0,3,590,172,1477,7,0,5,2119,1439,11428,7,0,5,2119,1439,11428
AN,24-03-2021,2,0,1,183,67,1557,6,0,6,2302,1506,11379,6,0,6,2302,1506,11379
AN,25-03-2021,1,0,1,443,227,1803,6,0,5,2275,1326,11567,6,0,5,2275,1326,11567
AN,26-03-2021,1,0,0,262,57,1763,5,0,5,2122,1363,11486,5,0,5,2122,1363,11486
AN,27-03-2021,1,0,1,350,20,1931,6,0,6,2204,1025,11743,6,0,6,2204,1025,11743
AN,28-03-2021,2,0,1,0,0,1509,7,0,7,2204,1025,11427,7,0,7,2204,1025,11427
AN,29-03-2021,6,0,0,0,0,1319,13,0,7,1828,543,11359,13,0,7,1828,543,11359
AN,30-03-2021,29,0,0,491,236,1245,42,0,4,1729,607,11127,42,0,4,1729,607,11127
AN,31-03-2021,2,0,0,0,0,1482,42,0,3,1546,540,11052,42,0,3,1546,540,11052
AN,01-04-2021,1,0,4,728,58,1592,42,0,6,1831,371,10841,42,0,6,1831,371,10841
AN,02-04-2021,0,0,1,461,-468,1545,41,0,7,2030,-154,10623,41,0,7,2030,-154,10623
AN,03-04-2021,14,0,6,521,44,1206,54,0,12,2201,-130,9898,54,0,12,2201,-130,9898
AN,04-04-2021,11,0,3,643,1,1619,63,0,14,2844,-129,10008,63,0,14,2844,-129,10008
AN,05-04-2021,7,0,11,1094,47,1444,64,0,25,3938,-82,10133,64,0,25,3938,-82,10133
AN,06-04-2021,7,0,9,1582,51,1467,42,0,34,5029,-267,10355,42,0,34,5029,-267,10355
AN,07-04-2021,8,0,10,1410,9,1744,48,0,44,6439,-258,10617,48,0,44,6439,-258,10617
AN,08-04-2021,18,0,7,2477,53,1638,65,0,47,8188,-263,10663,65,0,47,8188,-263,10663
AN,09-04-2021,12,0,1,2302,116,1552,77,0,47,10029,321,10670,77,0,47,10029,321,10670
AN,10-04-2021,14,0,10,2179,51,2113,77,0,51,11687,328,11577,77,0,51,11687,328,11577
AN,11-04-2021,15,0,2,2182,42,2049,81,0,50,13226,369,12007,81,0,50,13226,369,12007
AN,12-04-2021,11,0,10,4513,101,1649,85,0,49,16645,423,12212,85,0,49,16645,423,12212
AN,13-04-2021,8,0,4,6497,119,2075,86,0,44,21560,491,12820,86,0,44,21560,491,12820
AN,14-04-2021,38,1,24,6588,109,1874,116,1,58,26738,591,12950,116,1,58,26738,591,12950
AN,15-04-2021,15,0,4,5162,138,2054,113,1,55,29423,676,13366,113,1,55,29423,676,13366
AN,16-04-2021,27,0,28,6592,244,2004,128,1,82,33713,804,13818,128,1,82,33713,804,13818
AN,17-04-2021,42,1,36,6129,245,2250,156,2,108,37663,998,13955,156,2,108,37663,998,13955
AN,18-04-2021,59,0,54,3817,311,2347,200,2,160,39298,1267,14253,200,2,160,39298,1267,14253
AN,19-04-2021,31,0,12,4365,484,1668,220,2,162,39150,1650,14272,220,2,162,39150,1650,14272
AN,20-04-2021,45,0,31,3267,574,1753,257,2,189,35920,2105,13950,257,2,189,35920,2105,13950
AN,21-04-2021,24,0,33,1912,234,1935,243,1,198,31244,2230,14011,243,1,198,31244,2230,14011
AN,22-04-2021,37,1,33,2476,429,1461,265,2,227,28558,2521,13418,265,2,227,28558,2521,13418
AN,23-04-2021,42,0,49,1824,365,1692,280,2,248,23790,2642,13106,280,2,248,23790,2642,13106
AN,24-04-2021,45,1,52,1609,334,999,283,2,264,19270,2731,11855,283,2,264,19270,2731,11855
AN,25-04-2021,51,0,57,1055,228,1462,275,2,267,16508,2648,10970,275,2,267,16508,2648,10970
AN,26-04-2021,51,0,53,1425,292,1679,295,2,308,13568,2456,10981,295,2,308,13568,2456,10981
AN,27-04-2021,48,0,42,1181,298,1948,298,2,319,11482,2180,11176,298,2,319,11482,2180,11176
AN,28-04-2021,52,1,44,923,259,1006,326,3,330,10493,2205,10247,326,3,330,10493,2205,10247
AN,29-04-2021,59,0,37,1023,205,1256,348,2,334,9040,1981,10042,348,2,334,9040,1981,10042
AN,30-04-2021,74,0,58,1076,300,1951,380,2,343,8292,1916,10301,380,2,343,8292,1916,10301
AN,01-05-2021,97,1,72,557,232,1318,432,2,363,7240,1814,10620,432,2,363,7240,1814,10620
AN,02-05-2021,38,1,25,76,47,793,419,3,331,6261,1633,9951,419,3,331,6261,1633,9951
AN,03-05-2021,66,1,52,473,444,778,434,4,330,5309,1785,9050,434,4,330,5309,1785,9050
AN,04-05-2021,31,0,29,340,337,643,417,4,317,4468,1824,7745,417,4,317,4468,1824,7745
AN,05-05-2021,42,1,49,375,501,667,407,4,322,3920,2066,7406,407,4,322,3920,2066,7406
AN,06-05-2021,32,1,30,703,370,382,380,5,315,3600,2231,6532,380,5,315,3600,2231,6532
AN,07-05-2021,56,0,72,685,354,490,362,5,329,3209,2285,5071,362,5,329,3209,2285,5071
AN,08-05-2021,30,2,26,500,289,569,295,6,283,3152,2342,4322,295,6,283,3152,2342,4322
AN,09-05-2021,26,2,32,82,1,397,283,7,290,3158,2296,3926,283,7,290,3158,2296,3926
AN,10-05-2021,31,2,37,545,349,360,248,8,275,3230,2201,3508,248,8,275,3230,2201,3508
AN,11-05-2021,28,0,24,386,210,223,245,8,270,3276,2074,3088,245,8,270,3276,2074,3088
AN,12-05-2021,44,3,26,349,230,544,247,10,247,3250,1803,2965,247,10,247,3250,1803,2965
AN,13-05-2021,40,2,38,264,373,402,255,11,255,2811,1806,2985,255,11,255,2811,1806,2985
AN,14-05-2021,32,2,12,9,0,425,231,13,195,2135,1452,2920,231,13,195,2135,1452,2920
AN,15-05-2021,26,0,42,247,292,209,227,11,211,1882,1455,2560,227,11,211,1882,1455,2560
AN,16-05-2021,35,3,16,1,11,578,236,12,195,1801,1465,2741,236,12,195,1801,1465,2741
AN,17-05-2021,35,1,46,429,5,428,240,11,204,1685,1121,2809,240,11,204,1685,1121,2809
AN,18-05-2021,36,3,30,278,3,293,248,14,210,1577,914,2879,248,14,210,1577,914,2879
AN,19-05-2021,35,3,26,503,12,458,239,14,210,1731,696,2793,239,14,210,1731,696,2793
AN,20-05-2021,49,1,16,1731,208,496,248,13,188,3198,531,2887,248,13,188,3198,531,2887
AN,21-05-2021,31,2,16,766,2,666,247,13,192,3955,533,3128,247,13,192,3955,533,3128
AN,22-05-2021,31,3,24,810,1,625,252,16,174,4518,242,3544,252,16,174,4518,242,3544
AN,23-05-2021,24,2,32,385,0,625,241,15,190,4902,231,3591,241,15,190,4902,231,3591
AN,24-05-2021,9,1,22,451,0,131,215,15,166,4924,226,3294,215,15,166,4924,226,3294
AN,25-05-2021,25,2,49,685,2,331,204,14,185,5331,225,3332,204,14,185,5331,225,3332
AN,26-05-2021,23,2,29,809,0,461,192,13,188,5637,213,3335,192,13,188,5637,213,3335
AN,27-05-2021,16,1,18,611,3,340,159,13,190,4517,8,3179,159,13,190,4517,8,3179
AN,28-05-2021,19,4,39,758,5,492,147,15,213,4509,11,3005,147,15,213,4509,11,3005
AN,29-05-2021,28,0,30,1013,4,544,144,12,219,4712,14,2924,144,12,219,4712,14,2924
AN,30-05-2021,20,1,23,242,0,424,140,11,210,4569,14,2723,140,11,210,4569,14,2723
AN,31-05-2021,21,1,36,528,15,625,152,11,224,4646,29,3217,152,11,224,4646,29,3217
AN,01-06-2021,13,3,26,731,5,735,140,12,201,4692,32,3621,140,12,201,4692,32,3621
AN,02-06-2021,25,1,36,499,4,523,142,11,208,4382,36,3683,142,11,208,4382,36,3683
AN,03-06-2021,27,0,39,683,8,615,153,10,229,4454,41,3958,153,10,229,4454,41,3958
AN,04-06-2021,18,2,32,501,8,666,152,8,222,4197,44,4132,152,8,222,4197,44,4132
AN,05-06-2021,17,1,24,463,16,633,141,9,216,3647,56,4221,141,9,216,3647,56,4221
AN,06-06-2021,14,0,18,8,0,789,135,8,211,3413,56,4586,135,8,211,3413,56,4586
AN,07-06-2021,12,1,18,507,28,699,126,8,193,3392,69,4660,126,8,193,3392,69,4660
AN,08-06-2021,23,2,23,399,26,822,136,7,190,3060,90,4747,136,7,190,3060,90,4747
AN,09-06-2021,14,0,17,321,11,879,125,6,171,2882,97,5103,125,6,171,2882,97,5103
AN,10-06-2021,29,0,21,887,13,718,127,6,153,3086,102,5206,127,6,153,3086,102,5206
AN,11-06-2021,36,0,11,746,19,1130,145,4,132,3331,113,5670,145,4,132,3331,113,5670
AN,12-06-2021,10,1,12,857,29,802,138,4,120,3725,126,5839,138,4,120,3725,126,5839
AN,13-06-2021,18,0,29,2,0,910,142,4,131,3719,126,5960,142,4,131,3719,126,5960
AN,14-06-2021,8,0,9,936,20,656,138,3,122,4148,118,5917,138,3,122,4148,118,5917
AN,15-06-2021,11,0,15,909,22,763,126,1,114,4658,114,5858,126,1,114,4658,114,5858
AN,16-06-2021,26,1,30,960,23,899,138,2,127,5297,126,5878,138,2,127,5297,126,5878
AN,17-06-2021,29,0,25,933,29,728,138,2,131,5343,142,5888,138,2,131,5343,142,5888
AN,18-06-2021,28,0,24,930,18,631,130,2,144,5527,141,5389,130,2,144,5527,141,5389
AN,19-06-2021,31,0,34,840,37,786,151,1,166,5510,149,5373,151,1,166,5510,149,5373
AN,20-06-2021,12,0,15,2,0,772,145,1,152,5510,149,5235,145,1,152,5510,149,5235
AN,21-06-2021,9,0,14,758,23,860,146,1,157,5332,152,5439,146,1,157,5332,152,5439
AN,22-06-2021,10,0,4,2757,36,987,145,1,146,7180,166,5663,145,1,146,7180,166,5663
AN,23-06-2021,13,0,15,3899,35,878,132,0,131,10119,178,5642,132,0,131,10119,178,5642
AN,24-06-2021,2,0,4,4885,181,703,105,0,110,14071,330,5617,105,0,110,14071,330,5617
AN,25-06-2021,1,0,31,4789,74,690,78,0,117,17930,386,5676,78,0,117,17930,386,5676
AN,26-06-2021,5,0,20,5050,455,642,52,0,103,22140,804,5532,52,0,103,22140,804,5532
AN,27-06-2021,9,0,1,1683,5,959,49,0,89,23821,809,5719,49,0,89,23821,809,5719
AN,28-06-2021,7,1,20,3485,1129,732,47,1,95,26548,1915,5591,47,1,95,26548,1915,5591
AN,29-06-2021,4,0,10,4544,1107,992,41,1,101,28335,2986,5596,41,1,101,28335,2986,5596
AN,30-06-2021,1,0,12,3422,1281,678,29,1,98,27858,4232,5396,29,1,98,27858,4232,5396
AN,01-07-2021,2,0,0,834,1375,851,29,1,94,23807,5426,5544,29,1,94,23807,5426,5544
AN,02-07-2021,6,0,17,1031,1689,701,34,1,80,20049,7041,5555,34,1,80,20049,7041,5555
AN,03-07-2021,3,0,5,995,1886,919,32,1,65,15994,8472,5832,32,1,65,15994,8472,5832
AN,04-07-2021,4,0,3,12,400,955,27,1,67,14323,8867,5828,27,1,67,14323,8867,5828
AN,05-07-2021,0,0,6,956,4093,850,20,0,53,11794,11831,5946,20,0,53,11794,11831,5946
AN,06-07-2021,5,0,4,1103,5822,900,21,0,47,8353,16546,5854,21,0,47,8353,16546,5854
AN,07-07-2021,4,0,6,974,5441,999,24,0,41,5905,20706,6175,24,0,41,5905,20706,6175
AN,08-07-2021,1,0,2,909,4827,750,23,0,43,5980,24158,6074,23,0,43,5980,24158,6074
AN,09-07-2021,0,0,1,795,6317,783,17,0,27,5744,28786,6156,17,0,27,5744,28786,6156
AN,10-07-2021,0,1,0,2041,4847,952,14,1,22,6790,31747,6189,14,1,22,6790,31747,6189
AN,11-07-2021,0,0,0,223,196,737,10,1,19,7001,31543,5971,10,1,19,7001,31543,5971
AN,12-07-2021,1,0,3,1986,5453,870,11,1,16,8031,32903,5991,11,1,16,8031,32903,5991
AN,13-07-2021,3,0,3,6060,4088,951,9,1,15,12988,31169,6042,9,1,15,12988,31169,6042
AN,14-07-2021,3,0,1,2625,3413,832,8,1,10,14639,29141,5875,8,1,10,14639,29141,5875
AN,15-07-2021,2,0,0,1763,2810,936,9,1,8,15493,27124,6061,9,1,8,15493,27124,6061
AN,16-07-2021,4,0,1,1105,2473,1034,13,1,8,15803,23280,6312,13,1,8,15803,23280,6312
AN,17-07-2021,1,0,1,791,2246,1358,14,0,9,14553,20679,6718,14,0,9,14553,20679,6718
AN,18-07-2021,4,0,4,132,106,1243,18,0,13,14462,20589,7224,18,0,13,14462,20589,7224
AN,19-07-2021,6,0,3,920,2237,1200,23,0,13,13396,17373,7554,23,0,13,13396,17373,7554
AN,20-07-2021,2,0,2,2432,2000,1040,22,0,12,9768,15285,7643,22,0,12,9768,15285,7643
AN,21-07-2021,3,0,4,3,52,988,22,0,15,7146,11924,7799,22,0,15,7146,11924,7799
AN,22-07-2021,4,0,3,2846,2064,676,24,0,18,8229,11178,7539,24,0,18,8229,11178,7539
AN,23-07-2021,0,0,2,3147,1578,1071,20,0,19,10271,10283,7576,20,0,19,10271,10283,7576
AN,24-07-2021,0,0,3,2565,1241,1141,19,0,21,12045,9278,7359,19,0,21,12045,9278,7359
AN,25-07-2021,4,0,3,563,81,969,19,0,20,12476,9253,7085,19,0,20,12476,9253,7085
AN,26-07-2021,1,0,2,1801,1326,1333,14,0,19,13357,8342,7218,14,0,19,13357,8342,7218
AN,27-07-2021,0,0,2,2909,982,1311,12,0,19,13834,7324,7489,12,0,19,13834,7324,7489
AN,28-07-2021,1,0,6,3253,691,1061,10,0,21,17084,7963,7562,10,0,21,17084,7963,7562
AN,29-07-2021,3,0,0,2731,666,1155,9,0,18,16969,6565,8041,9,0,18,16969,6565,8041
AN,30-07-2021,1,0,3,2056,642,1183,10,0,19,15878,5629,8153,10,0,19,15878,5629,8153
AN,31-07-2021,2,0,2,3665,697,1231,12,0,18,16978,5085,8243,12,0,18,16978,5085,8243
AN,01-08-2021,2,0,3,48,71,1193,10,0,18,16463,5075,8467,10,0,18,16463,5075,8467
AN,02-08-2021,0,0,1,834,524,1129,9,0,17,15496,4273,8263,9,0,17,15496,4273,8263
AN,03-08-2021,1,0,1,991,434,1646,10,0,16,13578,3725,8598,10,0,16,13578,3725,8598
AN,04-08-2021,1,0,3,1004,573,1149,10,0,13,11329,3607,8686,10,0,13,11329,3607,8686
AN,05-08-2021,0,0,0,884,395,1352,7,0,13,9482,3336,8883,7,0,13,9482,3336,8883
AN,06-08-2021,0,0,0,877,286,1543,6,0,10,8303,2980,9243,6,0,10,8303,2980,9243
AN,07-08-2021,3,0,1,688,406,1326,7,0,9,5326,2689,9338,7,0,9,5326,2689,9338
AN,08-08-2021,2,0,1,55,21,1207,7,0,7,5333,2639,9352,7,0,7,5333,2639,9352
AN,09-08-2021,0,0,2,976,329,1172,7,0,8,5475,2444,9395,7,0,8,5475,2444,9395
AN,10-08-2021,2,0,0,934,448,1347,8,0,7,5418,2458,9096,8,0,7,5418,2458,9096
AN,11-08-2021,0,0,1,2329,445,1167,7,0,5,6743,2330,9114,7,0,5,6743,2330,9114
AN,12-08-2021,0,0,0,4447,493,1146,7,0,5,10306,2428,8908,7,0,5,10306,2428,8908
AN,13-08-2021,0,0,2,4553,520,1283,7,0,7,13982,2662,8648,7,0,7,13982,2662,8648
AN,14-08-2021,0,0,2,4393,780,1351,4,0,8,17687,3036,8673,4,0,8,17687,3036,8673
AN,15-08-2021,0,0,2,220,18,1022,2,0,9,17852,3033,8488,2,0,9,17852,3033,8488
AN,16-08-2021,1,0,0,1687,509,1518,3,0,7,18563,3213,8834,3,0,7,18563,3213,8834
AN,17-08-2021,0,0,0,1219,523,1896,1,0,7,18848,3288,9383,1,0,7,18848,3288,9383
AN,18-08-2021,1,0,0,821,923,2185,2,0,6,17340,3766,10401,2,0,6,17340,3766,10401
AN,19-08-2021,3,0,0,70,32,2033,5,0,6,12963,3305,11288,5,0,6,12963,3305,11288
AN,20-08-2021,3,0,0,1466,367,1871,8,0,4,9876,3152,11876,8,0,4,9876,3152,11876
AN,21-08-2021,1,0,0,302,496,2119,9,0,2,5785,2868,12644,9,0,2,5785,2868,12644
AN,22-08-2021,0,0,1,138,17,1278,9,0,1,5703,2867,12900,9,0,1,5703,2867,12900
AN,23-08-2021,2,0,0,3012,1104,1862,10,0,1,7028,3462,13244,10,0,1,7028,3462,13244
AN,24-08-2021,1,0,1,2979,796,2163,11,0,2,8788,3735,13511,11,0,2,8788,3735,13511
AN,25-08-2021,0,0,3,2911,958,2141,10,0,5,10878,3770,13467,10,0,5,10878,3770,13467
AN,26-08-2021,0,0,3,2254,461,1959,7,0,8,13062,4199,13393,7,0,8,13062,4199,13393
AN,27-08-2021,0,0,1,1831,519,2023,4,0,9,13427,4351,13545,4,0,9,13427,4351,13545
AN,28-08-2021,0,0,0,0,0,1918,3,0,9,13125,3855,13344,3,0,9,13125,3855,13344
AN,29-08-2021,4,0,2,2840,841,2075,7,0,10,15827,4679,14141,7,0,10,15827,4679,14141
AN,30-08-2021,1,0,1,1346,191,1702,6,0,11,14161,3766,13981,6,0,11,14161,3766,13981
AN,31-08-2021,1,0,0,1690,760,2006,6,0,10,12872,3730,13824,6,0,10,12872,3730,13824
AN,01-09-2021,0,0,0,1451,576,1995,6,0,7,11412,3348,13678,6,0,7,11412,3348,13678
AN,02-09-2021,1,0,0,1291,633,1908,7,0,4,10449,3520,13627,7,0,4,10449,3520,13627
AN,03-09-2021,3,0,1,897,503,1624,10,0,4,9515,3504,13228,10,0,4,9515,3504,13228
AN,04-09-2021,2,0,4,1020,710,1876,12,0,8,10535,4214,13186,12,0,8,10535,4214,13186
AN,05-09-2021,0,0,1,39,15,1924,8,0,7,7734,3388,13035,8,0,7,7734,3388,13035
AN,06-09-2021,0,0,0,864,987,2009,7,0,6,7252,4184,13342,7,0,6,7252,4184,13342
AN,07-09-2021,1,0,0,1158,889,2158,7,0,6,6720,4313,13494,7,0,6,6720,4313,13494
AN,08-09-2021,3,0,1,1374,846,1882,10,0,7,6643,4583,13381,10,0,7,6643,4583,13381
AN,09-09-2021,1,0,3,1537,1163,2129,10,0,10,6889,5113,13602,10,0,10,6889,5113,13602
AN,10-09-2021,2,0,2,1139,678,1912,9,0,11,7131,5288,13890,9,0,11,7131,5288,13890
AN,11-09-2021,1,0,0,1254,1234,1900,8,0,7,7365,5812,13914,8,0,7,7365,5812,13914
AN,12-09-2021,2,0,1,1839,370,1718,10,0,7,9165,6167,13708,10,0,7,9165,6167,13708
AN,13-09-2021,2,0,3,1704,830,1452,12,0,10,10005,6010,13151,12,0,10,10005,6010,13151
AN,14-09-2021,8,0,1,1962,1900,2509,19,0,11,10809,7021,13502,19,0,11,10809,7021,13502
AN,15-09-2021,0,0,2,3770,2355,2262,16,0,12,13205,8530,13882,16,0,12,13205,8530,13882
AN,16-09-2021,3,0,1,840,2548,2369,18,0,10,12508,9915,14122,18,0,10,12508,9915,14122
AN,17-09-2021,1,0,2,3994,3259,2417,17,0,10,15363,12496,14627,17,0,10,15363,12496,14627
AN,18-09-2021,2,0,2,1545,4499,2550,18,0,12,15654,15761,15277,18,0,12,15654,15761,15277
AN,19-09-2021,2,0,3,1140,1596,2582,18,0,14,14955,16987,16141,18,0,14,14955,16987,16141
AN,20-09-2021,2,0,0,448,3461,2683,18,0,11,13699,19618,17372,18,0,11,13699,19618,17372
AN,21-09-2021,5,0,3,424,4108,2474,15,0,13,12161,21826,17337,15,0,13,12161,21826,17337
AN,22-09-2021,8,0,5,347,3491,2199,23,0,16,8738,22962,17274,23,0,16,8738,22962,17274
AN,23-09-2021,1,0,4,322,2077,2393,21,0,19,8220,22491,17298,21,0,19,8220,22491,17298
AN,24-09-2021,1,0,2,330,1671,2486,21,0,19,4556,20903,17367,21,0,19,4556,20903,17367
AN,25-09-2021,1,0,1,310,1843,2096,20,0,18,3321,18247,16913,20,0,18,3321,18247,16913
AN,26-09-2021,0,0,3,29,64,1549,18,0,18,2210,16715,15880,18,0,18,2210,16715,15880
AN,27-09-2021,1,0,3,355,1514,1342,17,0,21,2117,14768,14539,17,0,21,2117,14768,14539
AN,28-09-2021,1,0,1,269,1039,1496,13,0,19,1962,11699,13561,13,0,19,1962,11699,13561
AN,29-09-2021,0,0,2,317,1483,1686,5,0,16,1932,9691,13048,5,0,16,1932,9691,13048
AN,30-09-2021,1,0,1,264,1070,1921,5,0,13,1874,8684,12576,5,0,13,1874,8684,12576
